Jahr;Bundesland;Voranschlag/Rechnungsabschluss;Datenquelle;Gemeindekennziffer;Gemeindename;Haushalt;Ansatz-Uab;Ansatz-Ugl;Konto-Grp;Konto-Ugl;Vorhabencode;Mvag;Ansatz-Text;Konto-Text;Wert
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;129;000;565;000;0000000;3211;"SONSTIGE EINRICHTUNGEN UND MASSNAHMEN";Mehrleistungsvergütungen;3139,04
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;129;000;569;000;0000000;3211;"SONSTIGE EINRICHTUNGEN UND MASSNAHMEN";"Sonstige Nebengebühren";12,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;129;000;580;000;0000000;3212;"SONSTIGE EINRICHTUNGEN UND MASSNAHMEN";"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;129;000;582;000;0000000;3212;"SONSTIGE EINRICHTUNGEN UND MASSNAHMEN";"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";2502,22
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;129;000;617;000;0000000;3224;"SONSTIGE EINRICHTUNGEN UND MASSNAHMEN";"Fahrzeug- und Maschinenkosten";0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;129;000;631;000;0000000;3222;"SONSTIGE EINRICHTUNGEN UND MASSNAHMEN";Telekommunikationsdienste;0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;129;000;724;000;0000000;3225;"SONSTIGE EINRICHTUNGEN UND MASSNAHMEN";Reisegebühren;273,52
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;129;000;728;000;0000000;3225;"SONSTIGE EINRICHTUNGEN UND MASSNAHMEN";"Sonst.Maßnahmen zur Sicherung d. öffentl. Sicherheit";23619,33
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;129;000;728;800;0000000;3225;"SONSTIGE EINRICHTUNGEN UND MASSNAHMEN";"Vergütung Bauhofleistungen";0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;131;000;640;000;0000000;3222;"BAU- UND FEUERPOLIZEI";Sachverständigenhonorar;5339,82
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;131;000;816;000;0000000;3114;"BAU- UND FEUERPOLIZEI";"Ersätze für Sachverständigenhonorar";5693,30
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;133;000;413;000;0000000;3221;VETERINÄRPOLIZEI;Hundemarken;0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;133;000;617;000;0000000;3224;VETERINÄRPOLIZEI;"Fahrzeug- und Maschinenkosten";23,59
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;133;000;728;800;0000000;3225;VETERINÄRPOLIZEI;"Vergütung Bauhofleistungen";318,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;133;000;808;000;0000000;3116;VETERINÄRPOLIZEI;"Erlöse für Hundemarken";82,10
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;100;020;000;2000000;3414;"FREIWILLIGE FEUERWEHR LANGENLEBARN";"Maschinen und maschinelle Anlagen";38544,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;100;301;000;0000000;3331;"FREIWILLIGE FEUERWEHR LANGENLEBARN";"Kapitaltransfers von Ländern, Landesfonds und Landeskammern";6800,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;100;346;600;0000000;3614;"FREIWILLIGE FEUERWEHR LANGENLEBARN";"Darlehen BAWAG-PSK";5906,18
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;100;346;800;0000000;3614;"FREIWILLIGE FEUERWEHR LANGENLEBARN";"Darlehen Hypo NOE ";9636,95
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;100;400;000;0000000;3221;"FREIWILLIGE FEUERWEHR LANGENLEBARN";"Geringwertige Wirtschaftsgüter (GWG)";0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;100;400;100;0000000;3221;"FREIWILLIGE FEUERWEHR LANGENLEBARN";"Dienstbekleidung und Ausrüstung";5000,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;100;457;000;0000000;3221;"FREIWILLIGE FEUERWEHR LANGENLEBARN";Zeitschriften;100,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;100;600;000;0000000;3222;"FREIWILLIGE FEUERWEHR LANGENLEBARN";Strom;3248,33
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;100;600;100;0000000;3222;"FREIWILLIGE FEUERWEHR LANGENLEBARN";Gas;849,96
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;100;614;000;0000000;3224;"FREIWILLIGE FEUERWEHR LANGENLEBARN";"Instandhaltung Gebäude";4033,30
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;100;616;000;0000000;3224;"FREIWILLIGE FEUERWEHR LANGENLEBARN";"Instandhaltung von Maschinen und maschinellen Anlagen";0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;100;617;000;0000000;3224;"FREIWILLIGE FEUERWEHR LANGENLEBARN";"Fahrzeug- und Maschinenkosten";2402,81
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;100;617;001;0000000;3224;"FREIWILLIGE FEUERWEHR LANGENLEBARN";"Instandhaltung von Fahrzeugen";0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;100;631;000;0000000;3222;"FREIWILLIGE FEUERWEHR LANGENLEBARN";Telekommunikationsdienste;858,99
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;100;650;000;0000000;3241;"FREIWILLIGE FEUERWEHR LANGENLEBARN";Kreditzinsen;4549,64
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;100;670;000;0000000;3222;"FREIWILLIGE FEUERWEHR LANGENLEBARN";Versicherungen;3312,38
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;100;700;000;0000000;3223;"FREIWILLIGE FEUERWEHR LANGENLEBARN";Miete;24805,50
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;100;710;000;0000000;3225;"FREIWILLIGE FEUERWEHR LANGENLEBARN";"Öffentliche Abgaben";1069,50
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;100;728;000;0000000;3225;"FREIWILLIGE FEUERWEHR LANGENLEBARN";Schulungskosten;0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;100;728;500;0000000;3225;"FREIWILLIGE FEUERWEHR LANGENLEBARN";"Leistungsentgelte an Firmen";513,73
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;100;728;800;0000000;3225;"FREIWILLIGE FEUERWEHR LANGENLEBARN";"Vergütung Bauhofleistungen";2325,32
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;100;754;000;0000000;3231;"FREIWILLIGE FEUERWEHR LANGENLEBARN";Kostenbeitrag;10392,71
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;200;020;000;2000000;3414;"FREIWILLIGE FEUERWEHR NEUAIGEN";"Maschinen und maschinelle Anlagen";38544,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;200;042;000;1016320;3415;"FREIWILLIGE FEUERWEHR NEUAIGEN";Einrichtung/Möblierung;61355,34
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;200;080;000;1016320;3417;"FREIWILLIGE FEUERWEHR NEUAIGEN";"Beteiligungen an verbundenen Unternehmen";1200000,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;200;300;000;1016320;3331;"FREIWILLIGE FEUERWEHR NEUAIGEN";"Kapitaltransfers von Bund, Bundesfonds und Bundeskammern";0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;200;301;000;0000000;3331;"FREIWILLIGE FEUERWEHR NEUAIGEN";"Kapitaltransfers von Ländern, Landesfonds und Landeskammern";6800,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;200;307;000;1016320;3334;"FREIWILLIGE FEUERWEHR NEUAIGEN";"Kapitaltransfers von privaten Haushalten und privaten Organisationen ohne Erwerbszweck und andere";0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;200;346;000;1016320;3514;"FREIWILLIGE FEUERWEHR NEUAIGEN";Bankdarlehen;1373000,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;200;346;400;0000000;3614;"FREIWILLIGE FEUERWEHR NEUAIGEN";"Darlehen Kommunalkredit Austria";0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;200;346;600;0000000;3614;"FREIWILLIGE FEUERWEHR NEUAIGEN";"Darlehen BAWAG PSK";22107,34
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;200;400;000;0000000;3221;"FREIWILLIGE FEUERWEHR NEUAIGEN";"Geringwertige Wirtschaftsgüter (GWG)";1000,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;200;400;100;0000000;3221;"FREIWILLIGE FEUERWEHR NEUAIGEN";"Dienstbekleidung und Ausrüstung";7467,37
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;200;452;000;0000000;3221;"FREIWILLIGE FEUERWEHR NEUAIGEN";Treibstoffe;1701,85
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;200;457;000;0000000;3221;"FREIWILLIGE FEUERWEHR NEUAIGEN";Zeitschriften;100,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;200;600;000;0000000;3222;"FREIWILLIGE FEUERWEHR NEUAIGEN";Strom;7740,18
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;200;600;100;0000000;3222;"FREIWILLIGE FEUERWEHR NEUAIGEN";Gas;-8758,03
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;200;600;300;0000000;3222;"FREIWILLIGE FEUERWEHR NEUAIGEN";Wärme;4427,98
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;200;614;000;0000000;3224;"FREIWILLIGE FEUERWEHR NEUAIGEN";"Instandhaltung Gebäude";309,44
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;200;616;000;0000000;3224;"FREIWILLIGE FEUERWEHR NEUAIGEN";"Instandhaltung von Maschinen und maschinellen Anlagen";0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;200;617;000;0000000;3224;"FREIWILLIGE FEUERWEHR NEUAIGEN";"Fahrzeug- und Maschinenkosten";5208,74
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;200;617;001;0000000;3224;"FREIWILLIGE FEUERWEHR NEUAIGEN";"Instandhaltung von Fahrzeugen";0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;200;631;000;0000000;3222;"FREIWILLIGE FEUERWEHR NEUAIGEN";Telekommunikationsdienste;313,20
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;200;650;000;0000000;3241;"FREIWILLIGE FEUERWEHR NEUAIGEN";Kreditzinsen;38622,99
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;200;670;000;0000000;3222;"FREIWILLIGE FEUERWEHR NEUAIGEN";Versicherungen;3841,43
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;200;700;000;0000000;3223;"FREIWILLIGE FEUERWEHR NEUAIGEN";Miete;4278,69
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;200;710;000;0000000;3225;"FREIWILLIGE FEUERWEHR NEUAIGEN";"Öffentliche Abgaben";3130,30
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;200;726;000;0000000;3225;"FREIWILLIGE FEUERWEHR NEUAIGEN";Umlagen;627,60
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;200;728;000;0000000;3225;"FREIWILLIGE FEUERWEHR NEUAIGEN";Schulungskosten;319,56
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;200;728;500;0000000;3225;"FREIWILLIGE FEUERWEHR NEUAIGEN";"Leistungsentgelte an Firmen";0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;200;728;800;0000000;3225;"FREIWILLIGE FEUERWEHR NEUAIGEN";"Vergütung Bauhofleistungen";482,33
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;200;871;000;1016320;3121;"FREIWILLIGE FEUERWEHR NEUAIGEN";"Kapitaltransfers aus Gemeinde-Bedarfszuweisungsmittel";120000,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;300;346;600;0000000;3614;"FREIWILLIGE FEUERWEHR NITZING";"Darlehen BAWAG-PSK";4132,13
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;300;346;900;0000000;3614;"FREIWILLIGE FEUERWEHR NITZING";"Bankdarlehen Neuaufnahme";0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;300;400;000;0000000;3221;"FREIWILLIGE FEUERWEHR NITZING";"Geringwertige Wirtschaftsgüter (GWG)";314,78
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;300;400;100;0000000;3221;"FREIWILLIGE FEUERWEHR NITZING";"Dienstbekleidung und Ausrüstung";9051,31
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;300;452;000;0000000;3221;"FREIWILLIGE FEUERWEHR NITZING";Treibstoffe;981,28
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;300;457;000;0000000;3221;"FREIWILLIGE FEUERWEHR NITZING";Zeitschriften;100,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;300;600;000;0000000;3222;"FREIWILLIGE FEUERWEHR NITZING";Strom;1868,78
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;300;600;100;0000000;3222;"FREIWILLIGE FEUERWEHR NITZING";Gas;-182,35
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;300;614;000;0000000;3224;"FREIWILLIGE FEUERWEHR NITZING";"Instandhaltung Gebäude";621,06
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;300;617;000;0000000;3224;"FREIWILLIGE FEUERWEHR NITZING";"Fahrzeug- und Maschinenkosten";2662,57
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;300;617;001;0000000;3224;"FREIWILLIGE FEUERWEHR NITZING";"Instandhaltung von Fahrzeugen";0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;300;631;000;0000000;3222;"FREIWILLIGE FEUERWEHR NITZING";Telekommunikationsdienste;433,80
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;300;650;000;0000000;3241;"FREIWILLIGE FEUERWEHR NITZING";Kreditzinsen;306,05
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;300;650;100;0000000;3241;"FREIWILLIGE FEUERWEHR NITZING";"Kreditzinsen Neuaufnahme";0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;300;670;000;0000000;3222;"FREIWILLIGE FEUERWEHR NITZING";Versicherungen;2522,73
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;300;700;000;0000000;3223;"FREIWILLIGE FEUERWEHR NITZING";Miete;4487,54
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;300;710;000;0000000;3225;"FREIWILLIGE FEUERWEHR NITZING";"Öffentliche Abgaben";12,85
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;300;726;000;0000000;3225;"FREIWILLIGE FEUERWEHR NITZING";Umlagen;0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;300;728;000;0000000;3225;"FREIWILLIGE FEUERWEHR NITZING";Schulungskosten;2886,12
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;300;728;800;0000000;3225;"FREIWILLIGE FEUERWEHR NITZING";"Vergütung Bauhofleistungen";140,66
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;302;040;000;1163302;3414;"FF Nitzing - Ankauf HLF2";Fahrzeuge;54198,75
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;302;301;000;1163302;3331;"FF Nitzing - Ankauf HLF2";"Beitrag Land";0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;302;303;000;1163302;3331;"FF Nitzing - Ankauf HLF2";"Beitrag FF Nitzing";0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;302;346;000;1163502;3514;"FF Nitzing - Ankauf HLF2";Bankdarlehen;0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;400;400;000;0000000;3221;"FREIWILLIGE FEUERWEHR STAASDORF";"Geringwertige Wirtschaftsgüter (GWG)";593,99
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;400;400;100;0000000;3221;"FREIWILLIGE FEUERWEHR STAASDORF";"Dienstbekleidung und Ausrüstung";2781,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;400;452;000;0000000;3221;"FREIWILLIGE FEUERWEHR STAASDORF";Treibstoffe;486,35
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;400;457;000;0000000;3221;"FREIWILLIGE FEUERWEHR STAASDORF";Zeitschriften;100,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;400;600;000;0000000;3222;"FREIWILLIGE FEUERWEHR STAASDORF";Strom;618,64
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;400;614;000;0000000;3224;"FREIWILLIGE FEUERWEHR STAASDORF";"Instandhaltung Gebäude";0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;400;617;000;0000000;3224;"FREIWILLIGE FEUERWEHR STAASDORF";"Fahrzeug- und Maschinenkosten";5483,38
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;400;617;001;0000000;3224;"FREIWILLIGE FEUERWEHR STAASDORF";"Instandhaltung von Fahrzeugen";0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;400;617;500;0000000;3224;"FREIWILLIGE FEUERWEHR STAASDORF";"Vergütungen Material Bauhof";0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;400;670;000;0000000;3222;"FREIWILLIGE FEUERWEHR STAASDORF";Versicherungen;1089,77
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;400;700;000;0000000;3223;"FREIWILLIGE FEUERWEHR STAASDORF";"Miete Gemeindehaus Staasdorf";4958,13
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;400;726;000;0000000;3225;"FREIWILLIGE FEUERWEHR STAASDORF";Umlagen;346,80
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;400;728;000;0000000;3225;"FREIWILLIGE FEUERWEHR STAASDORF";Schulungskosten;389,38
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;400;728;800;0000000;3225;"FREIWILLIGE FEUERWEHR STAASDORF";"Vergütung Bauhofleistungen";0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;500;020;000;2000000;3414;"FREIWILLIGE FEUERWEHR TULLN";"Maschinen und maschinelle Anlagen";0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;500;346;300;0000000;3614;"FREIWILLIGE FEUERWEHR TULLN";"Darlehen Raiffeisenlandesbank NÖ-W.";10585,47
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;500;346;400;0000000;3614;"FREIWILLIGE FEUERWEHR TULLN";"Darlehen Kommunalkredit Austria";0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;500;346;500;0000000;3614;"FREIWILLIGE FEUERWEHR TULLN";"Darlehen Bank Austria-UniCredit";7674,15
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;500;346;600;0000000;3614;"FREIWILLIGE FEUERWEHR TULLN";"Darlehen BAWAG-PSK";36897,66
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;500;346;800;0000000;3614;"FREIWILLIGE FEUERWEHR TULLN";"Darlehen Hypo NOE ";4124,41
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;500;346;900;0000000;3614;"FREIWILLIGE FEUERWEHR TULLN";"Bankdarlehen Neuaufnahme";0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;500;400;000;0000000;3221;"FREIWILLIGE FEUERWEHR TULLN";"Geringwertige Wirtschaftsgüter (GWG)";1885,89
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;500;400;100;0000000;3221;"FREIWILLIGE FEUERWEHR TULLN";"Dienstbekleidung und Ausrüstung";36855,97
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;500;452;000;0000000;3221;"FREIWILLIGE FEUERWEHR TULLN";Treibstoffe;0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;500;510;000;0000000;3211;"FREIWILLIGE FEUERWEHR TULLN";"Geldbezüge Vertragsbedienstete der Verwaltung";17594,64
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;500;511;000;0000000;3211;"FREIWILLIGE FEUERWEHR TULLN";"Geldbezüge VB handwerkl. Verwendung";39553,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;500;565;000;0000000;3211;"FREIWILLIGE FEUERWEHR TULLN";Mehrleistungsvergütungen;2066,56
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;500;569;000;0000000;3211;"FREIWILLIGE FEUERWEHR TULLN";"Sonstige Nebengebühren";638,32
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;163;500;580;000;0000000;3212;"FREIWILLIGE FEUERWEHR TULLN";"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";1164,65
